"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5"
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-19",,,,,"0.43",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-20",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-21",,,,,"0.01",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-22",,,,,"0.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-23",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-24",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-25",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-26",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-27",,,,,"0.95",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-28",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-29",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-30",,,,,"0.07",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-31",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-01",,,,,"0.01",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-02",,,,,"0.15",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-03",,,,,"0.06",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-04",,,,,"0.27",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-05",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-06",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-07",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-08",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-09",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-10",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-11",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-12",,,,,"1.29",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-13",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-14",,,,,"0.22",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-15",,,,,"0.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-16",,,,,"0.03",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-17",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-18",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-19",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-20",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-21",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-22",,,,,"0.04",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-23",,,,,"0.05",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-24",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-25",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-26",,,,,"0.02",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-27",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-28",,,,,"0.86",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-29",,,,,"0.05",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-09-30",,,,,"0.31",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-01",,,,,"0.05",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-03",,,,,"1.05",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-04",,,,,"0.01",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-05",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-06",,,,,"0.06",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-07",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-08",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-09",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-10",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-11",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-12",,,,,"0.50",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-13",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-14",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-15",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-16",,,,,"0.11",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-17",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-18",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-19",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-20",,,,,"0.01",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-21",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-22",,,,,"0.23",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-23",,,,,"0.01",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-24",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-26",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-27",,,,,"1.42",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-29",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-30",,,,,"0.06",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-10-31",,,,,"0.72",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-11-04",,"    4","0.73",,,,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-11-05",,,,,"0.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-11-06",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-11-07",,,,,"0.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-11-08",,,,,"0.01",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-11-09",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-11-10",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-11-11",,,,,"0.19",,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-03","6.49",,," 1356","0.00",,,,"48","29",,"  250","  260",,,"18.1","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-04","10.07",,," 1348","0.00",,,,"53","31",,"   90","   90",,,"23.0","31.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-05","7.61",,," 1300","0.21",,,,"54","45",,"  310","  290",,,"23.9","42.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-06","15.21",,," 1358","0.28",,,,"55","42",,"  220","  220",,,"31.1","38.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-07","12.75",,," 0419","0.00",,,,"44","37",,"  240","  250",,,"23.9","32.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-08","4.70",,," 1111","0.00",,,,"41","29",,"  280","  280",,,"12.1","14.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-09","9.17",,," 2017","0.14",,,,"37","26",,"  260","  280",,,"25.1","36.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-10","13.42",,," 0329","0.00",,,,"35","20",,"  240","  250",,,"28.0","33.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-11","6.26",,," 1237","0.00",,,,"39","24",,"  230","  200",,,"16.1","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-12","2.24",,," 2011","0.07",,,,"41","19",,"  330","  320",,,"10.1","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-13","10.29",,," 1537","0.01",,,,"32","22",,"  250","  250",,,"21.0","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-14","2.91",,," 0007","0.00",,,,"31","9",,"  300","  280",,,"13.0","14.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-15","5.59",,," 0736","0.19",,,,"33","26",,"  210","   80",,,"12.1","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-16","10.74",,," 1543","0.00",,,,"36","30",,"  210","  240",,,"18.1","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-17","5.14",,," 0441","0.00",,,,"37","30",,"  270","  270",,,"13.0","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-18","1.57",,," 1328","0.11",,,,"35","20",,"  330","  340",,,"8.1","10.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-19","4.25",,," 1435","0.01",,,,"38","16",,"  210","  210",,,"15.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-20","10.51",,," 2318","0.04",,,,"33","26",,"  220","  220",,,"21.0","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-21","11.41",,," 0052","0.00",,,,"34","22",,"  230","  230",,,"21.9","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-22","7.61",,," 1621","0.00",,,,"29","21",,"   70","   80",,,"16.1","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-23","6.71",,," 1330","0.00",,,,"46","25",,"  100","  130",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-24","10.07",,," 2240","0.28",,,,"48","40",,"  230","  240",,,"18.1","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-25","6.71",,," 0233","0.00",,,,"45","39",,"  250","  260",,,"16.1","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-26","16.33",,," 1321","0.42",,,,"39","28",,"   20","  310",,,"25.1","34.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-27","12.53",,," 0036","0.00",,,,"30","25",,"  280","  280",,,"21.0","31.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-28","10.29",,," 1234","0.00",,,,"28","25",,"  260","  260",,,"17.0","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-29","5.37",,," 1129","0.00",,,,"31","22",,"   90","  110",,,"10.1","14.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-30","1.57",,," 1441","0.00",,,,"43","23",,"  340","  310",,,"8.9","11.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-01","10.07",,," 1618","0.02",,,,"42","29",,"   60","   70",,,"21.0","30.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-02","9.62",,," 1357","0.07",,,,"57","38",,"  210","  200",,,"21.9","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-03","10.51",,," 0529","0.00",,,,"39","30",,"  330","  310",,,"17.0","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-04","4.92",,," 0042","0.00",,,,"33","22",,"  300","  300",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-05","7.61",,," 1635","0.00",,,,"32","18",,"  220","  220",,,"21.0","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-06","10.51",,," 1357","0.00",,,,"34","24",,"  310","  300",,,"18.1","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-07","7.38",,," 2359","0.00",,,,"34","21",,"  280","  280",,,"21.0","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-08","5.82",,," 0001","0.00",,,,"30","10",,"  260","  260",,,"21.0","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-09","3.36",,," 2323","0.00",,,,"35","6",,"  250","  300",,,"10.1","12.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-10","5.82",,," 2306","0.00",,,,"29","21",,"  190","  180",,,"13.0","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-11","8.50",,," 1146","0.00",,,,"32","22",,"  220","  220",,,"17.0","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-12","4.92",,," 1126","0.00",,,,"40","14",,"  120","  100",,,"15.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-13","3.13",,," 1411","0.00",,,,"39","25",,"  160","  170",,,"12.1","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-14","2.91",,," 1844","0.00",,,,"46","34",,"  320","  320",,,"8.9","11.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-15","8.05",,," 1106","0.00",,,,"40","32",,"   10","   20",,,"14.1","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-16","5.59",,," 0128","0.00",,,,"44","25",,"  250","   20",,,"14.1","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-17","8.28",,," 1057","0.00",,,,"40","26",,"  310","  310",,,"19.9","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-18","2.91",,," 1430","0.00",,,,"35","16",,"  160","  160",,,"10.1","14.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-19","4.70",,," 1256","0.00",,,,"44","18",,"  180","  180",,,"15.0","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-20","2.24",,," 1919","0.14",,,,"43","29",,"  360","   80",,,"8.1","11.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-21","10.29",,," 2204","0.21",,,,"41","32",,"  300","  300",,,"21.0","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-22","9.62",,," 0222","0.00",,,,"33","30",,"  240","  310",,,"17.0","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-23","5.59",,," 1324","0.00",,,,"36","30",,"  260","  270",,,"13.0","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-24","10.07",,," 0547","0.00",,,,"33","29",,"  240","  240",,,"21.0","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-25","2.24",,," 1209","0.00",,,,"32","18",,"  190","  190",,,"12.1","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-26","3.80",,," 2258","0.00",,,,"47","22",,"   60","   70",,,"14.1","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-27","11.63",,," 2002","0.15",,,,"47","34",,"  140","  130",,,"19.9","29.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-28","12.30",,," 1354","0.01",,,,"54","32",,"  220","  220",,,"29.1","36.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-29","6.71",,," 0105","0.05",,,,"33","28",,"  230","  240",,,"18.1","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-30","9.84",,," 0209","0.00",,,,"34","24",,"  250","  190",,,"18.1","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-31","6.49",,," 2230","0.80",,,,"49","22",,"  250","  230",,,"21.9","33.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-01","6.93",,," 0229","0.00",,,,"37","27",,"  270","  290",,,"18.1","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-02","6.93",,," 2320","0.00",,,,"33","26",,"  230","  240",,,"23.0","29.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-03","11.41",,," 0230","0.00",,,,"37","29",,"  240","  260",,,"19.9","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-04","5.37",,," 1344","0.00",,,,"49","26",,"  200","  190",,,"15.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-05","7.16",,," 2249","0.00",,,,"50","23",,"  280","  290",,,"17.0","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-06","6.49",,," 2350","0.00",,,,"43","27",,"   80","   70",,,"16.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-07","13.87",,," 0954","0.07",,,,"53","31",,"  200","   90",,,"23.0","32.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-08","11.18",,," 1134","0.08",,,,"51","33",,"  270","  250",,,"28.0","36.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-09","15.21",,," 1328","0.01",,,,"33","21",,"  270","  280",,,"21.9","29.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-10","10.74",,," 1041","0.00",,,,"29","20",,"  300","  310",,,"19.9","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-11","2.46",,," 1420","0.00",,,,"29","10",,"  180","  140",,,"8.1","12.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-12","8.05",,," 2137","0.00",,,,"31","24",,"   50","   50",,,"16.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-13","9.17",,," 1320","0.00",,,,"34","16",,"   30","   40",,,"16.1","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-14","3.58",,," 1434","0.00",,,,"35","5",,"  240","  270",,,"10.1","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-15","10.29",,," 2340","0.00",,,,"27","24",,"  230","  230",,,"23.0","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-16","7.61",,," 0007","0.00",,,,"33","14",,"  250","  250",,,"21.0","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-17","5.82",,," 1045","0.00",,,,"31","20",,"  100","  110",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-18","7.38",,," 1020","0.00",,,,"31","26",,"  270","  260",,,"16.1","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-19","13.87",,," 1719","0.05",,,,"26","14",,"  360","  350",,,"23.9","33.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-20","13.65",,," 0205","0.00",,,,"14","-1",,"  320","  320",,,"23.9","31.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-21","5.82",,," 0034","0.00",,,,"15","-8",,"  310","  310",,,"14.1","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-22","7.83",,," 1111","0.21",,,,"31","-8",,"  130","  120",,,"16.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-23","10.07",,," 2017","0.33",,,,"41","30",,"  270","  260",,,"23.0","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-24","12.08",,," 2117","0.00",,,,"30","22",,"  230","  220",,,"21.0","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-25","14.99",,," 0211","0.00",,,,"22","9",,"  240","  240",,,"25.1","34.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-26","4.47",,," 1706","0.05",,,,"19","0",,"  200","  180",,,"15.0","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-27","8.05",,," 1546","0.04",,,,"17","-12",,"  240","  240",,,"21.0","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-28","10.96",,," 2159","0.14",,,,"35","-9",,"  230","  220",,,"30.0","36.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-29","16.11",,," 1605","0.00",,,,"21","-2",,"  220","  220",,,"30.0","36.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-30","17.45",,," 0932","0.00",,,,"-2","-17",,"  230","  240",,,"30.0","38.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-01-31","8.95",,," 1410","0.00",,,,"2","-20",,"  190","  210",,,"15.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-01","1.12",,," 1543","0.00",,,,"13","-4",,"  170","  190",,,"6.9","8.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-02","8.50",,," 1450","0.00",,,,"38","5",,"  200","  200",,,"16.1","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-03","7.61",,," 1329","0.00",,,,"52","35",,"  200","  190",,,"19.9","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-04","8.05",,," 2311","0.14",,,,"51","41",,"  250","  250",,,"18.1","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-05","8.95",,," 0402","0.00",,,,"47","29",,"  270","  270",,,"21.0","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-06","6.26",,," 0143","0.46",,,,"35","29",,"   80","   80",,,"15.0","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-07","9.62",,," 2018","0.04",,,,"55","32",,"  240","  230",,,"33.1","40.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-08","20.13",,," 0038","0.00",,,,"33","14",,"  240","  240",,,"33.1","45.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-09","5.82",,," 0210","0.00",,,,"25","9",,"  270","  270",,,"19.9","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-10","6.71",,," 1759","0.03",,,,"27","11",,"  100","   50",,,"13.0","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-11","8.95",,," 2154","0.00",,,,"30","22",,"   50","   50",,,"16.1","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-12","12.97",,," 2234","0.49",,,,"34","26",,"  200","  190",,,"25.9","36.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-13","17.67",,," 0228","0.01",,,,"29","15",,"  230","  220",,,"31.1","38.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-14","5.59",,," 1315","0.00",,,,"43","10",,"  160","  170",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-15","15.43",,," 1344",,,,,"40","17",,"  240","  310",,,"28.0","57.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-16","6.71",,," 0146","0.00",,,,"27","17",,"  320","  300",,,"13.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-17","9.40",,," 1705","0.22",,,,"26","22",,"   50","   50",,,"18.1","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-18","7.16",,," 1346","0.03",,,,"27","-3",,"  310","  320",,,"15.0","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-19","2.24",,," 0754","0.00",,,,"30","-6",,"  340","  340",,,"8.1","10.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-20","9.62",,," 2354","0.02",,,,"37","20",,"  230","  240",,,"23.0","27.1"
